2025-02-04 23:20:47,416 - INFO - Namespace(device='cuda:0', channel_weights=[1.0, 2.0, 1.0, 1.0], batch_size=8, num_classes=4, pretrained=False, pretrained_weights='./Synapse_weights_1u1d', lr=0.0001, epochs=500, warmup_epochs=10, dataset_mode='MnMs', max_channel=256, l2_norm=1e-07, patience=15, wandb=True, cache=True, ed_es_only='', log_dir='../../de_logistics/MnMs_1UNetlinear_02-04-23-20-45/', log_file_path='../../de_logistics/MnMs_1UNetlinear_02-04-23-20-45/training.log')
Epoch 1/500 [Training]: 100%|████████████████████████████████████████| 141/141 [01:24<00:00,  1.67batch/s]
Epoch 179/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.89batch/s]
2025-02-05 03:13:34,187 - INFO - valid_loss:1.1937675608528986 in epoch179
2025-02-05 03:13:34,188 - INFO - valid_acc:0.9108920118727285 in epoch179
2025-02-05 03:13:34,188 - INFO - Mean iou = 84.19% in epoch179
Epoch 180/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.88batch/s]
2025-02-05 03:14:49,225 - INFO - train_loss:1.1808540474438498 in epoch180
2025-02-05 03:14:49,225 - INFO - train_acc:0.9611621007768315 in epoch180
2025-02-05 03:14:49,226 - INFO - Epoch 180: Learning Rate: [7.312960182059058e-05]
Epoch 180/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.95batch/s]
2025-02-05 03:14:53,842 - INFO - valid_loss:1.1936086151334975 in epoch180
2025-02-05 03:14:53,843 - INFO - valid_acc:0.9122556563894911 in epoch180
2025-02-05 03:14:53,843 - INFO - Mean iou = 84.41% in epoch180
Epoch 181/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.86batch/s]
2025-02-05 03:16:09,818 - INFO - train_loss:1.181067553817803 in epoch181
2025-02-05 03:16:09,819 - INFO - train_acc:0.9583211923296475 in epoch181
2025-02-05 03:16:09,819 - INFO - Epoch 181: Learning Rate: [7.284493916685866e-05]
Epoch 181/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.96batch/s]
2025-02-05 03:16:14,422 - INFO - valid_loss:1.1938908629947238 in epoch181
2025-02-05 03:16:14,423 - INFO - valid_acc:0.9097378486688336 in epoch181
2025-02-05 03:16:14,423 - INFO - Mean iou = 84.00% in epoch181
Epoch 182/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:14<00:00,  1.88batch/s]
2025-02-05 03:17:29,298 - INFO - train_loss:1.1808037461963952 in epoch182
2025-02-05 03:17:29,298 - INFO - train_acc:0.9631211514115383 in epoch182
2025-02-05 03:17:29,298 - INFO - Epoch 182: Learning Rate: [7.255933765268554e-05]
Epoch 182/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.96batch/s]
2025-02-05 03:17:33,896 - INFO - valid_loss:1.1941213475333319 in epoch182
2025-02-05 03:17:33,896 - INFO - valid_acc:0.9101463949399314 in epoch182
2025-02-05 03:17:33,896 - INFO - Mean iou = 84.07% in epoch182
Epoch 183/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.87batch/s]
2025-02-05 03:18:49,450 - INFO - train_loss:1.1809241492697533 in epoch183
2025-02-05 03:18:49,450 - INFO - train_acc:0.9625211233167548 in epoch183
2025-02-05 03:18:49,450 - INFO - Epoch 183: Learning Rate: [7.22728090180308e-05]
Epoch 183/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.97batch/s]
2025-02-05 03:18:54,027 - INFO - valid_loss:1.1939316590627034 in epoch183
2025-02-05 03:18:54,028 - INFO - valid_acc:0.909526409396213 in epoch183
2025-02-05 03:18:54,028 - INFO - Mean iou = 83.96% in epoch183
Epoch 184/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:14<00:00,  1.88batch/s]
2025-02-05 03:20:08,973 - INFO - train_loss:1.180793137415081 in epoch184
2025-02-05 03:20:08,973 - INFO - train_acc:0.9633902565726946 in epoch184
2025-02-05 03:20:08,973 - INFO - Epoch 184: Learning Rate: [7.198536504096438e-05]
Epoch 184/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.95batch/s]
2025-02-05 03:20:13,591 - INFO - valid_loss:1.193908969561259 in epoch184
2025-02-05 03:20:13,592 - INFO - valid_acc:0.9112888170414389 in epoch184
2025-02-05 03:20:13,592 - INFO - Mean iou = 84.25% in epoch184
Epoch 185/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.88batch/s]
2025-02-05 03:21:28,672 - INFO - train_loss:1.1809207573004648 in epoch185
2025-02-05 03:21:28,673 - INFO - train_acc:0.961281521008769 in epoch185
2025-02-05 03:21:28,673 - INFO - Epoch 185: Learning Rate: [7.169701753718232e-05]
Epoch 185/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.95batch/s]
2025-02-05 03:21:33,298 - INFO - valid_loss:1.1936615705490112 in epoch185
2025-02-05 03:21:33,298 - INFO - valid_acc:0.9085525990929872 in epoch185
2025-02-05 03:21:33,298 - INFO - Mean iou = 83.81% in epoch185
Epoch 186/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.86batch/s]
2025-02-05 03:22:48,991 - INFO - train_loss:1.1808773752645398 in epoch186
2025-02-05 03:22:48,992 - INFO - train_acc:0.9595972999573877 in epoch186
2025-02-05 03:22:48,992 - INFO - Epoch 186: Learning Rate: [7.140777835952115e-05]
Epoch 186/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.93batch/s]
2025-02-05 03:22:53,648 - INFO - valid_loss:1.1933914952807956 in epoch186
2025-02-05 03:22:53,648 - INFO - valid_acc:0.911805096679847 in epoch186
2025-02-05 03:22:53,648 - INFO - Mean iou = 84.34% in epoch186
Epoch 187/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:16<00:00,  1.85batch/s]
2025-02-05 03:24:09,848 - INFO - train_loss:1.1806916539550674 in epoch187
2025-02-05 03:24:09,849 - INFO - train_acc:0.9638454269640284 in epoch187
2025-02-05 03:24:09,849 - INFO - Epoch 187: Learning Rate: [7.111765939747054e-05]
Epoch 187/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.90batch/s]
2025-02-05 03:24:14,591 - INFO - valid_loss:1.1934090455373128 in epoch187
2025-02-05 03:24:14,591 - INFO - valid_acc:0.9122924917086931 in epoch187
2025-02-05 03:24:14,592 - INFO - Mean iou = 84.41% in epoch187
Epoch 188/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:14<00:00,  1.88batch/s]
2025-02-05 03:25:29,574 - INFO - train_loss:1.1807185030998069 in epoch188
2025-02-05 03:25:29,575 - INFO - train_acc:0.9632768504673807 in epoch188
2025-02-05 03:25:29,575 - INFO - Epoch 188: Learning Rate: [7.082667257668475e-05]
Epoch 188/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.97batch/s]
2025-02-05 03:25:34,148 - INFO - valid_loss:1.1936144298977323 in epoch188
2025-02-05 03:25:34,149 - INFO - valid_acc:0.9126380329121907 in epoch188
2025-02-05 03:25:34,149 - INFO - Mean iou = 84.48% in epoch188
Epoch 189/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:14<00:00,  1.89batch/s]
2025-02-05 03:26:48,639 - INFO - train_loss:1.1808564510751278 in epoch189
2025-02-05 03:26:48,640 - INFO - train_acc:0.9614502247330271 in epoch189
2025-02-05 03:26:48,640 - INFO - Epoch 189: Learning Rate: [7.053482985849223e-05]
Epoch 189/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  2.01batch/s]
2025-02-05 03:26:53,120 - INFO - valid_loss:1.1936317152447171 in epoch189
2025-02-05 03:26:53,120 - INFO - valid_acc:0.9094601995042968 in epoch189
2025-02-05 03:26:53,121 - INFO - Mean iou = 83.97% in epoch189
Epoch 190/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.86batch/s]
2025-02-05 03:28:08,756 - INFO - train_loss:1.1809487385107271 in epoch190
2025-02-05 03:28:08,757 - INFO - train_acc:0.9596670568007369 in epoch190
2025-02-05 03:28:08,757 - INFO - Epoch 190: Learning Rate: [7.024214323940408e-05]
Epoch 190/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  2.00batch/s]
2025-02-05 03:28:13,266 - INFO - valid_loss:1.1934642791748047 in epoch190
2025-02-05 03:28:13,266 - INFO - valid_acc:0.9116369606141101 in epoch190
2025-02-05 03:28:13,267 - INFO - Mean iou = 84.32% in epoch190
Epoch 191/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.88batch/s]
2025-02-05 03:29:28,403 - INFO - train_loss:1.180684911443832 in epoch191
2025-02-05 03:29:28,403 - INFO - train_acc:0.9629424544942273 in epoch191
2025-02-05 03:29:28,403 - INFO - Epoch 191: Learning Rate: [6.994862475062084e-05]
Epoch 191/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.99batch/s]
2025-02-05 03:29:32,934 - INFO - valid_loss:1.1936215824551053 in epoch191
2025-02-05 03:29:32,934 - INFO - valid_acc:0.9122751160567972 in epoch191
2025-02-05 03:29:32,934 - INFO - Mean iou = 84.41% in epoch191
Epoch 192/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.88batch/s]
2025-02-05 03:30:48,008 - INFO - train_loss:1.1807008888704558 in epoch192
2025-02-05 03:30:48,008 - INFO - train_acc:0.9634812401831099 in epoch192
2025-02-05 03:30:48,008 - INFO - Epoch 192: Learning Rate: [6.965428645753791e-05]
Epoch 192/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.93batch/s]
2025-02-05 03:30:52,668 - INFO - valid_loss:1.1936942868762546 in epoch192
2025-02-05 03:30:52,668 - INFO - valid_acc:0.9111152651065011 in epoch192
2025-02-05 03:30:52,668 - INFO - Mean iou = 84.23% in epoch192
Epoch 193/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.86batch/s]
2025-02-05 03:32:08,366 - INFO - train_loss:1.1807117014066548 in epoch193
2025-02-05 03:32:08,366 - INFO - train_acc:0.9623765381240621 in epoch193
2025-02-05 03:32:08,366 - INFO - Epoch 193: Learning Rate: [6.935914045924972e-05]
Epoch 193/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.88batch/s]
2025-02-05 03:32:13,158 - INFO - valid_loss:1.193693134519789 in epoch193
2025-02-05 03:32:13,158 - INFO - valid_acc:0.9114259258079291 in epoch193
2025-02-05 03:32:13,158 - INFO - Mean iou = 84.28% in epoch193
Epoch 194/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.86batch/s]
2025-02-05 03:33:28,872 - INFO - train_loss:1.180739714744243 in epoch194
2025-02-05 03:33:28,872 - INFO - train_acc:0.9638312043795462 in epoch194
2025-02-05 03:33:28,873 - INFO - Epoch 194: Learning Rate: [6.906319888805224e-05]
Epoch 194/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.88batch/s]
2025-02-05 03:33:33,651 - INFO - valid_loss:1.1948328018188477 in epoch194
2025-02-05 03:33:33,652 - INFO - valid_acc:0.9033979700170843 in epoch194
2025-02-05 03:33:33,652 - INFO - Mean iou = 83.00% in epoch194
Epoch 195/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.86batch/s]
2025-02-05 03:34:49,478 - INFO - train_loss:1.180679899580935 in epoch195
2025-02-05 03:34:49,479 - INFO - train_acc:0.9639101252898535 in epoch195
2025-02-05 03:34:49,479 - INFO - Epoch 195: Learning Rate: [6.876647390894431e-05]
Epoch 195/500 [Validation]: 100%|████████████████████████████████████████| 9/9 [00:04<00:00,  1.90batch/s]
2025-02-05 03:34:54,220 - INFO - valid_loss:1.193855537308587 in epoch195
2025-02-05 03:34:54,220 - INFO - valid_acc:0.9093397423355581 in epoch195
2025-02-05 03:34:54,220 - INFO - Mean iou = 83.95% in epoch195
Epoch 196/500 [Training]: 100%|██████████████████████████████████████| 141/141 [01:15<00:00,  1.87batch/s]
