2025-02-02 17:38:53,627 - INFO - Namespace(device='cuda:4', channel_weights=[1.0, 2.0, 1.0, 1.0], batch_size=6, num_classes=4, pretrained=False, pretrained_weights='./Synapse_weights_1u1d', lr=0.0001, epochs=500, warmup_epochs=10, dataset_mode='ACDC', max_channel=256, l2_norm=1e-07, patience=15, aug=False, wandb=True, cache=True, log_dir='../../de_logistics/ACDC_3UNetlinear_02-02-17-38-52/', log_file_path='../../de_logistics/ACDC_3UNetlinear_02-02-17-38-52/training.log')
Epoch 1/500 [Training]: 100%|██████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.57batch/s]
Epoch 154/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.46batch/s]
2025-02-02 20:40:52,582 - INFO - valid_loss:1.15052050001481 in epoch154
2025-02-02 20:40:52,582 - INFO - valid_acc:0.9404709402911529 in epoch154
2025-02-02 20:40:52,582 - INFO - Mean iou = 89.08% in epoch154
Epoch 155/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.57batch/s]
2025-02-02 20:41:56,144 - INFO - train_loss:1.1523326933383942 in epoch155
2025-02-02 20:41:56,145 - INFO - train_acc:0.971569435895923 in epoch155
2025-02-02 20:41:56,145 - INFO - Epoch 155: Learning Rate: [7.990753597190834e-05]
Epoch 155/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.47batch/s]
2025-02-02 20:42:03,024 - INFO - valid_loss:1.1503064141553991 in epoch155
2025-02-02 20:42:03,025 - INFO - valid_acc:0.9402987190811746 in epoch155
2025-02-02 20:42:03,025 - INFO - Mean iou = 89.05% in epoch155
Epoch 156/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:04<00:00,  1.56batch/s]
2025-02-02 20:43:07,085 - INFO - train_loss:1.1522772681713105 in epoch156
2025-02-02 20:43:07,086 - INFO - train_acc:0.9719945990842076 in epoch156
2025-02-02 20:43:07,086 - INFO - Epoch 156: Learning Rate: [7.965003912585867e-05]
Epoch 156/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.45batch/s]
2025-02-02 20:43:14,029 - INFO - valid_loss:1.150618083336774 in epoch156
2025-02-02 20:43:14,030 - INFO - valid_acc:0.9403092917069042 in epoch156
2025-02-02 20:43:14,030 - INFO - Mean iou = 89.06% in epoch156
Epoch 157/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.57batch/s]
2025-02-02 20:44:17,914 - INFO - train_loss:1.1521821129322052 in epoch157
2025-02-02 20:44:17,914 - INFO - train_acc:0.9719907720012338 in epoch157
2025-02-02 20:44:17,915 - INFO - Epoch 157: Learning Rate: [7.939132368836219e-05]
Epoch 157/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.46batch/s]
2025-02-02 20:44:24,838 - INFO - valid_loss:1.15063836294062 in epoch157
2025-02-02 20:44:24,838 - INFO - valid_acc:0.9404337711812962 in epoch157
2025-02-02 20:44:24,838 - INFO - Mean iou = 89.08% in epoch157
Epoch 158/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.57batch/s]
2025-02-02 20:45:28,512 - INFO - train_loss:1.152509834766388 in epoch158
2025-02-02 20:45:28,513 - INFO - train_acc:0.9714256970330307 in epoch158
2025-02-02 20:45:28,513 - INFO - Epoch 158: Learning Rate: [7.913140029419726e-05]
Epoch 158/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.46batch/s]
2025-02-02 20:45:35,414 - INFO - valid_loss:1.1506500805125517 in epoch158
2025-02-02 20:45:35,414 - INFO - valid_acc:0.9388360891673555 in epoch158
2025-02-02 20:45:35,414 - INFO - Mean iou = 88.80% in epoch158
Epoch 159/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.57batch/s]
2025-02-02 20:46:39,190 - INFO - train_loss:1.1520858001708985 in epoch159
2025-02-02 20:46:39,191 - INFO - train_acc:0.9715479672128605 in epoch159
2025-02-02 20:46:39,191 - INFO - Epoch 159: Learning Rate: [7.887027962779653e-05]
Epoch 159/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.53batch/s]
2025-02-02 20:46:45,899 - INFO - valid_loss:1.1504794008591597 in epoch159
2025-02-02 20:46:45,900 - INFO - valid_acc:0.9386973905173003 in epoch159
2025-02-02 20:46:45,900 - INFO - Mean iou = 88.78% in epoch159
Epoch 160/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.56batch/s]
2025-02-02 20:47:49,812 - INFO - train_loss:1.1521912384033204 in epoch160
2025-02-02 20:47:49,813 - INFO - train_acc:0.9721159191981249 in epoch160
2025-02-02 20:47:49,813 - INFO - Epoch 160: Learning Rate: [7.860797242280787e-05]
Epoch 160/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.48batch/s]
2025-02-02 20:47:56,681 - INFO - valid_loss:1.1502863940070658 in epoch160
2025-02-02 20:47:56,682 - INFO - valid_acc:0.9395748693196412 in epoch160
2025-02-02 20:47:56,682 - INFO - Mean iou = 88.93% in epoch160
Epoch 161/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:04<00:00,  1.56batch/s]
2025-02-02 20:49:00,716 - INFO - train_loss:1.1520737862586976 in epoch161
2025-02-02 20:49:00,717 - INFO - train_acc:0.9725139503557761 in epoch161
2025-02-02 20:49:00,717 - INFO - Epoch 161: Learning Rate: [7.83444894616531e-05]
Epoch 161/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:07<00:00,  2.42batch/s]
2025-02-02 20:49:07,733 - INFO - valid_loss:1.1502620472627527 in epoch161
2025-02-02 20:49:07,734 - INFO - valid_acc:0.9396828686232542 in epoch161
2025-02-02 20:49:07,734 - INFO - Mean iou = 88.94% in epoch161
Epoch 162/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:04<00:00,  1.56batch/s]
2025-02-02 20:50:11,881 - INFO - train_loss:1.152197277545929 in epoch162
2025-02-02 20:50:11,882 - INFO - train_acc:0.9721775040762664 in epoch162
2025-02-02 20:50:11,882 - INFO - Epoch 162: Learning Rate: [7.807984157508475e-05]
Epoch 162/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.44batch/s]
2025-02-02 20:50:18,846 - INFO - valid_loss:1.1505326453377218 in epoch162
2025-02-02 20:50:18,846 - INFO - valid_acc:0.9398391102969144 in epoch162
2025-02-02 20:50:18,846 - INFO - Mean iou = 88.97% in epoch162
Epoch 163/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:04<00:00,  1.56batch/s]
2025-02-02 20:51:23,064 - INFO - train_loss:1.152198702096939 in epoch163
2025-02-02 20:51:23,064 - INFO - train_acc:0.9726343553502094 in epoch163
2025-02-02 20:51:23,065 - INFO - Epoch 163: Learning Rate: [7.781403964174087e-05]
Epoch 163/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.51batch/s]
2025-02-02 20:51:29,852 - INFO - valid_loss:1.1512970293269438 in epoch163
2025-02-02 20:51:29,852 - INFO - valid_acc:0.938518016571339 in epoch163
2025-02-02 20:51:29,852 - INFO - Mean iou = 88.76% in epoch163
Epoch 164/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.56batch/s]
2025-02-02 20:52:33,824 - INFO - train_loss:1.152092329263687 in epoch164
2025-02-02 20:52:33,825 - INFO - train_acc:0.9727170804469131 in epoch164
2025-02-02 20:52:33,825 - INFO - Epoch 164: Learning Rate: [7.754709458769787e-05]
Epoch 164/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.47batch/s]
2025-02-02 20:52:40,710 - INFO - valid_loss:1.1510768848306991 in epoch164
2025-02-02 20:52:40,710 - INFO - valid_acc:0.9387225452134838 in epoch164
2025-02-02 20:52:40,710 - INFO - Mean iou = 88.79% in epoch164
Epoch 165/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.57batch/s]
2025-02-02 20:53:44,479 - INFO - train_loss:1.152242065668106 in epoch165
2025-02-02 20:53:44,480 - INFO - train_acc:0.9719384765044833 in epoch165
2025-02-02 20:53:44,480 - INFO - Epoch 165: Learning Rate: [7.727901738602139e-05]
Epoch 165/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.45batch/s]
