2025-01-26 01:45:27,643 - INFO - Namespace(device='cuda:1', channel_weights=[1.0, 2.0, 1.0, 1.0], batch_size=8, num_classes=4, pretrained=False, pretrained_weights='./Synapse_weights_1u1d', lr=0.0001, epochs=1000, warmup_epochs=10, dataset_mode='ACDC', max_channel=256, l2_norm=1e-07, patience=15, aug=False, wandb=True, cache=True, log_dir='../../de_logistics/ACDC_1UNetlinear_1DeepLabV3Plinear_01-26-01-45-26/', log_file_path='../../de_logistics/ACDC_1UNetlinear_1DeepLabV3Plinear_01-26-01-45-26/training.log')
Epoch 1/1000 [Training]: 100%|██████████████████████████████████████████████████████████████████| 75/75 [00:44<00:00,  1.69batch/s]
2025-01-26 04:32:13,436 - INFO - train_loss:1.1010295089085897 in epoch173
2025-01-26 04:32:13,437 - INFO - train_acc:0.966397756570078 in epoch173
2025-01-26 04:32:13,437 - INFO - Epoch 173: Learning Rate: [9.345971742892229e-05]
Epoch 173/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:15<00:00,  2.52batch/s]
2025-01-26 04:32:28,513 - INFO - valid_loss:1.1078500371230275 in epoch173
2025-01-26 04:32:28,514 - INFO - valid_acc:0.9137405561584863 in epoch173
2025-01-26 04:32:28,514 - INFO - Mean iou = 84.71% in epoch173
Epoch 174/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:43<00:00,  1.73batch/s]
2025-01-26 04:33:11,792 - INFO - train_loss:1.1007285817464192 in epoch174
2025-01-26 04:33:11,793 - INFO - train_acc:0.9665378457162619 in epoch174
2025-01-26 04:33:11,793 - INFO - Epoch 174: Learning Rate: [9.338104714371923e-05]
Epoch 174/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:15<00:00,  2.53batch/s]
2025-01-26 04:33:26,825 - INFO - valid_loss:1.1073136768843 in epoch174
2025-01-26 04:33:26,825 - INFO - valid_acc:0.9154120259635039 in epoch174
2025-01-26 04:33:26,825 - INFO - Mean iou = 84.97% in epoch174
Epoch 175/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.76batch/s]
2025-01-26 04:34:09,444 - INFO - train_loss:1.1008623011906942 in epoch175
2025-01-26 04:34:09,445 - INFO - train_acc:0.9663353030007935 in epoch175
2025-01-26 04:34:09,445 - INFO - Epoch 175: Learning Rate: [9.330194006220301e-05]
Epoch 175/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:14<00:00,  2.55batch/s]
2025-01-26 04:34:24,364 - INFO - valid_loss:1.1068431452700966 in epoch175
2025-01-26 04:34:24,364 - INFO - valid_acc:0.9159542253530742 in epoch175
2025-01-26 04:34:24,365 - INFO - Mean iou = 85.03% in epoch175
Epoch 176/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.75batch/s]
2025-01-26 04:35:07,279 - INFO - train_loss:1.1008384052912394 in epoch176
2025-01-26 04:35:07,280 - INFO - train_acc:0.9656205119240625 in epoch176
2025-01-26 04:35:07,281 - INFO - Epoch 176: Learning Rate: [9.322239698098106e-05]
Epoch 176/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:14<00:00,  2.55batch/s]
2025-01-26 04:35:22,211 - INFO - valid_loss:1.1081962334482294 in epoch176
2025-01-26 04:35:22,212 - INFO - valid_acc:0.9132772823451493 in epoch176
2025-01-26 04:35:22,212 - INFO - Mean iou = 84.63% in epoch176
Epoch 177/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.75batch/s]
2025-01-26 04:36:05,106 - INFO - train_loss:1.101005392074585 in epoch177
2025-01-26 04:36:05,107 - INFO - train_acc:0.9651305303165778 in epoch177
2025-01-26 04:36:05,107 - INFO - Epoch 177: Learning Rate: [9.31424187010513e-05]
Epoch 177/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:14<00:00,  2.55batch/s]
2025-01-26 04:36:20,021 - INFO - valid_loss:1.1076907013591968 in epoch177
2025-01-26 04:36:20,021 - INFO - valid_acc:0.9137680409964656 in epoch177
2025-01-26 04:36:20,022 - INFO - Mean iou = 84.70% in epoch177
Epoch 178/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.75batch/s]
2025-01-26 04:37:02,764 - INFO - train_loss:1.1007157421112062 in epoch178
2025-01-26 04:37:02,764 - INFO - train_acc:0.9671520344424084 in epoch178
2025-01-26 04:37:02,765 - INFO - Epoch 178: Learning Rate: [9.306200602779413e-05]
Epoch 178/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:15<00:00,  2.52batch/s]
2025-01-26 04:37:17,818 - INFO - valid_loss:1.1080340209760164 in epoch178
2025-01-26 04:37:17,818 - INFO - valid_acc:0.9115779366122159 in epoch178
2025-01-26 04:37:17,818 - INFO - Mean iou = 84.35% in epoch178
Epoch 179/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:43<00:00,  1.72batch/s]
2025-01-26 04:38:01,301 - INFO - train_loss:1.1008635632197061 in epoch179
2025-01-26 04:38:01,302 - INFO - train_acc:0.9673010499553891 in epoch179
2025-01-26 04:38:01,302 - INFO - Epoch 179: Learning Rate: [9.298115977096429e-05]
Epoch 179/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:14<00:00,  2.54batch/s]
2025-01-26 04:38:16,287 - INFO - valid_loss:1.1078702368234332 in epoch179
2025-01-26 04:38:16,288 - INFO - valid_acc:0.9121016833966414 in epoch179
2025-01-26 04:38:16,288 - INFO - Mean iou = 84.44% in epoch179
Epoch 180/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.76batch/s]
2025-01-26 04:38:59,020 - INFO - train_loss:1.100995453198751 in epoch180
2025-01-26 04:38:59,021 - INFO - train_acc:0.9673419508524622 in epoch180
2025-01-26 04:38:59,021 - INFO - Epoch 180: Learning Rate: [9.289988074468269e-05]
Epoch 180/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:14<00:00,  2.62batch/s]
2025-01-26 04:39:13,512 - INFO - valid_loss:1.1081223111403615 in epoch180
2025-01-26 04:39:13,513 - INFO - valid_acc:0.9132252230753943 in epoch180
2025-01-26 04:39:13,513 - INFO - Mean iou = 84.62% in epoch180
Epoch 181/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:43<00:00,  1.74batch/s]
2025-01-26 04:39:56,726 - INFO - train_loss:1.10085471312205 in epoch181
2025-01-26 04:39:56,727 - INFO - train_acc:0.9671491766948905 in epoch181
2025-01-26 04:39:56,727 - INFO - Epoch 181: Learning Rate: [9.28181697674282e-05]
Epoch 181/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:14<00:00,  2.54batch/s]
2025-01-26 04:40:11,673 - INFO - valid_loss:1.1074584471551996 in epoch181
2025-01-26 04:40:11,673 - INFO - valid_acc:0.9143556701298114 in epoch181
2025-01-26 04:40:11,673 - INFO - Mean iou = 84.78% in epoch181
Epoch 182/1000 [Training]: 100%|████████████████████████████████████████████████████████████████| 75/75 [00:42<00:00,  1.75batch/s]
2025-01-26 04:40:54,531 - INFO - train_loss:1.100696611404419 in epoch182
2025-01-26 04:40:54,532 - INFO - train_acc:0.9675830630977824 in epoch182
2025-01-26 04:40:54,532 - INFO - Epoch 182: Learning Rate: [9.273602766202947e-05]
Epoch 182/1000 [Validation]: 100%|██████████████████████████████████████████████████████████████| 38/38 [00:15<00:00,  2.52batch/s]
2025-01-26 04:41:09,594 - INFO - valid_loss:1.1078641634238393 in epoch182
