2025-02-04 21:42:50,827 - INFO - Namespace(device='cuda:1', channel_weights=[1.0, 2.0, 1.0, 1.0], batch_size=4, num_classes=4, pretrained=False, pretrained_weights='./Synapse_weights_1u1d', lr=0.0001, epochs=500, warmup_epochs=10, dataset_mode='ACDC', max_channel=256, l2_norm=1e-07, patience=15, wandb=True, cache=True, ed_es_only='', log_dir='../../de_logistics/ACDC_1DeepLabV3Plinear_02-04-21-42-49/', log_file_path='../../de_logistics/ACDC_1DeepLabV3Plinear_02-04-21-42-49/training.log')
Epoch 1/500 [Training]: 100%|████████████████████████████████████████| 150/150 [00:28<00:00,  5.34batch/s]
2025-02-04 22:49:43,031 - INFO - valid_acc:0.9139126290515895 in epoch94
2025-02-04 22:49:43,032 - INFO - Mean iou = 84.79% in epoch94
Epoch 95/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:32<00:00,  4.58batch/s]
2025-02-04 22:50:15,818 - INFO - train_loss:1.1545440967877705 in epoch95
2025-02-04 22:50:15,819 - INFO - train_acc:0.9459370215267555 in epoch95
2025-02-04 22:50:15,819 - INFO - Epoch 95: Learning Rate: [9.27578624364523e-05]
Epoch 95/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:05<00:00,  4.50batch/s]
2025-02-04 22:50:21,380 - INFO - valid_loss:1.153245825767517 in epoch95
2025-02-04 22:50:21,380 - INFO - valid_acc:0.9180778621082766 in epoch95
2025-02-04 22:50:21,380 - INFO - Mean iou = 85.42% in epoch95
Epoch 96/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:32<00:00,  4.60batch/s]
2025-02-04 22:50:53,989 - INFO - train_loss:1.154516680240631 in epoch96
2025-02-04 22:50:53,989 - INFO - train_acc:0.9471952428239566 in epoch96
2025-02-04 22:50:53,990 - INFO - Epoch 96: Learning Rate: [9.259082003405602e-05]
Epoch 96/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:05<00:00,  4.70batch/s]
2025-02-04 22:50:59,313 - INFO - valid_loss:1.1536251878738404 in epoch96
2025-02-04 22:50:59,313 - INFO - valid_acc:0.9123191926794882 in epoch96
2025-02-04 22:50:59,313 - INFO - Mean iou = 84.49% in epoch96
Epoch 97/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:33<00:00,  4.53batch/s]
2025-02-04 22:51:32,449 - INFO - train_loss:1.1543365629514057 in epoch97
2025-02-04 22:51:32,450 - INFO - train_acc:0.9474761282983302 in epoch97
2025-02-04 22:51:32,450 - INFO - Epoch 97: Learning Rate: [9.24220270953954e-05]
Epoch 97/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:05<00:00,  4.81batch/s]
2025-02-04 22:51:37,645 - INFO - valid_loss:1.1543734550476075 in epoch97
2025-02-04 22:51:37,645 - INFO - valid_acc:0.9125576480810119 in epoch97
2025-02-04 22:51:37,645 - INFO - Mean iou = 84.54% in epoch97
Epoch 98/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:32<00:00,  4.68batch/s]
2025-02-04 22:52:09,694 - INFO - train_loss:1.1544413741429647 in epoch98
2025-02-04 22:52:09,694 - INFO - train_acc:0.9468668090823634 in epoch98
2025-02-04 22:52:09,694 - INFO - Epoch 98: Learning Rate: [9.225149055888702e-05]
Epoch 98/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:05<00:00,  4.71batch/s]
2025-02-04 22:52:15,007 - INFO - valid_loss:1.1536383867263793 in epoch98
2025-02-04 22:52:15,007 - INFO - valid_acc:0.9115073292413585 in epoch98
2025-02-04 22:52:15,008 - INFO - Mean iou = 84.40% in epoch98
Epoch 99/500 [Training]: 100%|███████████████████████████████████████| 150/150 [00:30<00:00,  4.85batch/s]
2025-02-04 22:52:45,951 - INFO - train_loss:1.1543372011184692 in epoch99
2025-02-04 22:52:45,952 - INFO - train_acc:0.9470675478160677 in epoch99
2025-02-04 22:52:45,952 - INFO - Epoch 99: Learning Rate: [9.207921743461995e-05]
Epoch 99/500 [Validation]: 100%|███████████████████████████████████████| 25/25 [00:05<00:00,  4.93batch/s]
2025-02-04 22:52:51,026 - INFO - valid_loss:1.1534927892684936 in epoch99
2025-02-04 22:52:51,026 - INFO - valid_acc:0.914094985146251 in epoch99
2025-02-04 22:52:51,026 - INFO - Mean iou = 84.80% in epoch99
Epoch 100/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:32<00:00,  4.65batch/s]
2025-02-04 22:53:23,257 - INFO - train_loss:1.154422098795573 in epoch100
2025-02-04 22:53:23,257 - INFO - train_acc:0.9481585118920984 in epoch100
2025-02-04 22:53:23,257 - INFO - Epoch 100: Learning Rate: [9.190521480406757e-05]
Epoch 100/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:04<00:00,  5.01batch/s]
2025-02-04 22:53:28,252 - INFO - valid_loss:1.1540510416030885 in epoch100
2025-02-04 22:53:28,252 - INFO - valid_acc:0.9133572722523249 in epoch100
2025-02-04 22:53:28,252 - INFO - Mean iou = 84.67% in epoch100
Epoch 101/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:32<00:00,  4.63batch/s]
2025-02-04 22:54:00,668 - INFO - train_loss:1.154266408284505 in epoch101
2025-02-04 22:54:00,668 - INFO - train_acc:0.9485595487034942 in epoch101
2025-02-04 22:54:00,668 - INFO - Epoch 101: Learning Rate: [9.172948981979653e-05]
Epoch 101/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:05<00:00,  4.62batch/s]
2025-02-04 22:54:06,085 - INFO - valid_loss:1.153229398727417 in epoch101
2025-02-04 22:54:06,085 - INFO - valid_acc:0.9168062892444818 in epoch101
2025-02-04 22:54:06,085 - INFO - Mean iou = 85.22% in epoch101
Epoch 102/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:33<00:00,  4.51batch/s]
2025-02-04 22:54:39,340 - INFO - train_loss:1.1543051552772523 in epoch102
2025-02-04 22:54:39,341 - INFO - train_acc:0.949457743356305 in epoch102
2025-02-04 22:54:39,341 - INFO - Epoch 102: Learning Rate: [9.155204970517264e-05]
Epoch 102/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:05<00:00,  4.92batch/s]
2025-02-04 22:54:44,421 - INFO - valid_loss:1.1537671422958373 in epoch102
2025-02-04 22:54:44,421 - INFO - valid_acc:0.9171985587261855 in epoch102
2025-02-04 22:54:44,421 - INFO - Mean iou = 85.30% in epoch102
Epoch 103/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:33<00:00,  4.52batch/s]
2025-02-04 22:55:17,627 - INFO - train_loss:1.154473979473114 in epoch103
2025-02-04 22:55:17,629 - INFO - train_acc:0.9485106378918345 in epoch103
2025-02-04 22:55:17,630 - INFO - Epoch 103: Learning Rate: [9.137290175406403e-05]
Epoch 103/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:05<00:00,  4.76batch/s]
2025-02-04 22:55:22,879 - INFO - valid_loss:1.1538449668884276 in epoch103
2025-02-04 22:55:22,879 - INFO - valid_acc:0.9150827412071902 in epoch103
2025-02-04 22:55:22,879 - INFO - Mean iou = 84.96% in epoch103
Epoch 104/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:33<00:00,  4.51batch/s]
2025-02-04 22:55:56,171 - INFO - train_loss:1.1543501242001852 in epoch104
2025-02-04 22:55:56,172 - INFO - train_acc:0.9480774699293296 in epoch104
2025-02-04 22:55:56,172 - INFO - Epoch 104: Learning Rate: [9.11920533305413e-05]
Epoch 104/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:05<00:00,  4.50batch/s]
2025-02-04 22:56:01,723 - INFO - valid_loss:1.1534275579452515 in epoch104
2025-02-04 22:56:01,723 - INFO - valid_acc:0.9111721361086097 in epoch104
2025-02-04 22:56:01,723 - INFO - Mean iou = 84.33% in epoch104
Epoch 105/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:32<00:00,  4.66batch/s]
2025-02-04 22:56:33,901 - INFO - train_loss:1.1540737001101176 in epoch105
2025-02-04 22:56:33,901 - INFO - train_acc:0.9493400173159997 in epoch105
2025-02-04 22:56:33,901 - INFO - Epoch 105: Learning Rate: [9.100951186857481e-05]
Epoch 105/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:05<00:00,  4.97batch/s]
2025-02-04 22:56:38,933 - INFO - valid_loss:1.1543699026107788 in epoch105
2025-02-04 22:56:38,933 - INFO - valid_acc:0.9125194903069331 in epoch105
2025-02-04 22:56:38,933 - INFO - Mean iou = 84.57% in epoch105
Epoch 106/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:33<00:00,  4.47batch/s]
2025-02-04 22:57:12,524 - INFO - train_loss:1.1542497754096985 in epoch106
2025-02-04 22:57:12,525 - INFO - train_acc:0.9501168071814828 in epoch106
2025-02-04 22:57:12,525 - INFO - Epoch 106: Learning Rate: [9.082528487172908e-05]
Epoch 106/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:05<00:00,  4.61batch/s]
2025-02-04 22:57:17,948 - INFO - valid_loss:1.1534731197357178 in epoch106
2025-02-04 22:57:17,949 - INFO - valid_acc:0.9156822788741352 in epoch106
2025-02-04 22:57:17,949 - INFO - Mean iou = 85.06% in epoch106
Epoch 107/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:33<00:00,  4.48batch/s]
2025-02-04 22:57:51,422 - INFO - train_loss:1.1542036628723145 in epoch107
2025-02-04 22:57:51,422 - INFO - train_acc:0.95054032042871 in epoch107
2025-02-04 22:57:51,422 - INFO - Epoch 107: Learning Rate: [9.063937991285441e-05]
Epoch 107/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:05<00:00,  4.83batch/s]
2025-02-04 22:57:56,602 - INFO - valid_loss:1.15328932762146 in epoch107
2025-02-04 22:57:56,602 - INFO - valid_acc:0.9134631974282054 in epoch107
2025-02-04 22:57:56,602 - INFO - Mean iou = 84.71% in epoch107
Epoch 108/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:32<00:00,  4.59batch/s]
2025-02-04 22:58:29,319 - INFO - train_loss:1.1542449514071147 in epoch108
2025-02-04 22:58:29,320 - INFO - train_acc:0.9499419475944726 in epoch108
2025-02-04 22:58:29,320 - INFO - Epoch 108: Learning Rate: [9.045180463377551e-05]
Epoch 108/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:05<00:00,  4.95batch/s]
2025-02-04 22:58:34,372 - INFO - valid_loss:1.1536795568466187 in epoch108
2025-02-04 22:58:34,372 - INFO - valid_acc:0.9161480075886281 in epoch108
2025-02-04 22:58:34,373 - INFO - Mean iou = 85.13% in epoch108
Epoch 109/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:31<00:00,  4.73batch/s]
2025-02-04 22:59:06,066 - INFO - train_loss:1.154608862400055 in epoch109
2025-02-04 22:59:06,067 - INFO - train_acc:0.9503740892844994 in epoch109
2025-02-04 22:59:06,067 - INFO - Epoch 109: Learning Rate: [9.026256674497739e-05]
Epoch 109/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:05<00:00,  4.56batch/s]
2025-02-04 22:59:11,550 - INFO - valid_loss:1.1553731918334962 in epoch109
2025-02-04 22:59:11,550 - INFO - valid_acc:0.8995445262010506 in epoch109
2025-02-04 22:59:11,550 - INFO - Mean iou = 82.59% in epoch109
Epoch 110/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:32<00:00,  4.63batch/s]
2025-02-04 22:59:43,927 - INFO - train_loss:1.154579478899638 in epoch110
2025-02-04 22:59:43,928 - INFO - train_acc:0.9464922017071965 in epoch110
2025-02-04 22:59:43,928 - INFO - Epoch 110: Learning Rate: [9.00716740252885e-05]
Epoch 110/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:05<00:00,  4.46batch/s]
2025-02-04 22:59:49,534 - INFO - valid_loss:1.153674201965332 in epoch110
2025-02-04 22:59:49,535 - INFO - valid_acc:0.9099641336416755 in epoch110
2025-02-04 22:59:49,535 - INFO - Mean iou = 84.17% in epoch110
Epoch 111/500 [Training]: 100%|██████████████████████████████████████| 150/150 [00:32<00:00,  4.58batch/s]
2025-02-04 23:00:22,323 - INFO - train_loss:1.1543390123049417 in epoch111
2025-02-04 23:00:22,324 - INFO - train_acc:0.9501647352491401 in epoch111
2025-02-04 23:00:22,324 - INFO - Epoch 111: Learning Rate: [8.987913432156086e-05]
Epoch 111/500 [Validation]: 100%|██████████████████████████████████████| 25/25 [00:04<00:00,  5.27batch/s]
2025-02-04 23:00:27,073 - INFO - valid_loss:1.1533678007125854 in epoch111
